video_id, duration_minutes, caption, definition, made_for_kids, q_subscribers, channel_antiquity
ujpicUD7PMU,7,True,hd,False,1320000,1295
wQgTEoit1_o,10,True,hd,False,1430000,2742
0YVjUl7K1Vc,0,True,hd,False,336000,5384
ETxKSuaskGc,3,True,hd,False,1000000,5566
_vPbGxlHTjE,10,True,hd,False,1300000,1289
BQWWIJJN6aY,1,True,hd,False,15100000,5746
rviFWKEy6kE,13,True,hd,False,3090000,3148
JJiRcbiIU9U,13,True,hd,False,2050000,2630
RMq2sEIlY3o,45,True,hd,False,1300000,3044
jbwLmmlixJs,0,True,hd,False,2290000,3656
OrSzDyv6U_8,8,True,hd,False,2490000,1348
xAJrk4oR2rk,15,True,hd,False,7790000,1660
8lPq3ADiV9k,6,True,hd,False,7730000,5609
M1dh2lKT3m8,12,True,hd,False,20200000,1874
ACKYhlBi98Q,18,True,hd,False,20200000,3500
4xCRT_jTJg0,11,True,hd,False,15200000,337
yM3Clkm4yeY,5,True,hd,False,3380000,2578
y34p0I3ULX4,18,True,hd,False,7680000,2470
ldvBrgP35x8,1,True,hd,False,105000,5255
beK5UsDccxE,0,True,hd,False,1420000,4493
4gr_lUXydH4,45,True,hd,False,573000,1692
691bMNTrKAk,1,True,hd,False,8060000,1941
5hO49HF9f9A,0,True,hd,False,250000,5299
c8Jyk00_cBk,9,True,hd,False,1160000,2630
9psC8ae18lw,15,True,hd,False,1930000,2997
knrznW_WHC0,2,True,hd,False,3800000,2462
OwZ_hodT5CA,3,True,hd,False,1730000,5482
B3QTAgHlwEg,9,True,hd,False,14200000,2801
vuTDDWqMGL4,10,True,hd,False,1060000,1796
OrlLE0W1YVk,10,True,hd,False,3290000,2471
P-gLOsDjE3E,0,True,hd,False,5480000,4606
Min1K8pu22U,18,True,hd,False,5760000,3837
9Wo9U7Cp8Fs,17,True,hd,False,1500000,2774
ZkK3GEDEZ3c,12,True,hd,False,1470000,3436
sfVL20cv470,13,True,hd,False,1430000,2742
yeyVlma6910,14,True,hd,False,2490000,2559
s6w2_2uL2Es,1,True,hd,False,8610000,3936
qYiA2YpsF8E,17,True,hd,False,6300000,2613
95s_CrR1DVM,18,True,hd,False,2710000,3559
Mcwyz09Q--o,0,True,hd,False,945000,4310
GIxOBYmqEi8,11,True,hd,False,2090000,1553
OYIMiOEItpM,11,True,hd,False,918000,1559
aNabRnlnY1I,1,True,hd,False,13700000,4412
2m4KvR8hZwk,2,True,hd,False,625000,1907
u-WoEXGV9l8,6,True,hd,False,1140000,4232
rn1sxpQiwiM,6,True,hd,False,1740000,1659
qI2vmqANYcE,14,True,hd,False,13100000,4488
gRKGiLwHTzA,2,True,hd,False,0,3506
354dMGagQXI,2,True,hd,False,827000,5615
eyKohdpWE5Y,5,True,hd,False,2500000,5178
m7fS0eNHFxE,3,True,hd,False,3100000,5279
hz8wr3MyWdU,7,True,hd,False,26000000,2971
i358Rws1SV0,5,True,hd,False,1760000,5117
WU6EHi410UQ,3,True,hd,False,1960000,833
MIjLTuNxMW8,10,True,hd,False,2450000,3242
vRXZj0DzXIA,3,True,hd,False,58100000,1715
Ybc_WQJROqI,2,True,hd,False,4950000,2832
9SI8kfsTAl0,9,True,hd,False,7370000,2590
yZov5v1mDKw,2,True,hd,False,969000,2063
KaAhYo5NZwE,7,True,hd,False,5320000,4040
9KuBzafhx6A,0,True,hd,False,687000,210
y6-Lr9XxO_A,24,True,hd,False,2110000,334
vRN1kMcrans,3,True,hd,False,566000,368
FQ3Z94zeuYo,4,True,hd,False,674000,5335
O5DaEUolvRs,43,True,hd,False,11100000,2096
q93IX7Ou3kg,15,True,hd,False,1500000,3319
3N7OVLyRK6g,14,True,hd,False,2090000,1553
1H_2mem64fA,12,True,hd,False,15600000,2767
PoEa9bzeTu0,7,True,hd,False,20800000,5740
epKhvHMjAvs,36,True,hd,False,1610000,3762
IlwH41zVO1c,5,True,hd,False,174000,589
WXGe48-MmOg,8,True,hd,False,984000,3836
4fCSKxMe6BY,8,True,hd,False,13600000,3120
CLUWDLKAF1M,14,True,hd,False,3000000,5423
2ZmxTqnbTCE,7,True,hd,False,2240000,2836
TINvMNwe0Ag,43,True,hd,False,802000,3088
zVCs9Cug_qM,14,True,hd,False,15200000,337
dmE8MC4a8mQ,0,True,hd,False,1010000,2186
p58ihM9ptsg,0,True,hd,False,0,0
lnhGb-MO4vc,4,True,hd,False,5850000,3360
Hg-e7nDVsRY,21,True,hd,False,5380000,2476
vwOK_k-f8MA,2,True,hd,False,3430000,3186
5m4u8RVCgKs,7,True,hd,False,863000,1009
V0TMHRijVDw,2,True,hd,False,3270000,2959
8DT0K9ijyrI,8,True,hd,False,2640000,5489
nzfiW80ulCs,6,True,hd,False,809000,3053
xj0wyoxr8SI,4,True,hd,False,1880000,3280
o34Nttu72BU,3,True,hd,False,553000,3074
uK6aIEqpSa4,2,True,hd,False,1130000,5276
3CxtK7-XtE0,8,True,hd,False,5050000,4041
qJlMkMtK7-8,5,True,hd,False,1020000,1416
9-6STGzbx6k,3,True,hd,False,3080000,1821
FI0XJT2PS00,4,True,hd,False,44000,1787
H2Po5uiZMco,3,True,hd,False,2660000,4223
XseIJg8Vyj0,4,True,hd,False,8360000,1888
s_UcjEq2Dgk,16,True,hd,False,7700000,5552
uyHi1FSuGkQ,18,True,hd,False,994000,5606
D97bOXJRZxA,1,True,hd,False,2040000,3007
LdypKKKQ8uA,16,True,hd,False,2350000,285
2cruE3_WpiE,3,True,hd,False,4810000,4320
UVXLPVnWoZk,14,True,hd,False,5030000,5469
LQWJAhSfwwo,0,True,hd,False,0,2596
AolRP8bq7YQ,4,True,hd,False,96700,2968
I3igok9jQIo,4,True,hd,False,0,0
bfpjlxgJMMc,18,True,hd,False,4590000,3616
1nWcGhg6w10,2,True,hd,False,1070000,3751
kGg44zdgHYM,11,True,hd,False,9250000,4637
QwzvNAAqH3g,0,True,hd,False,1590000,5618
LbDCMSSbkB8,3,True,hd,False,38900,1193
XOKhBXo4ysk,3,True,hd,False,1530000,4110
2EjxIQXBhlc,5,True,hd,False,3610000,764
58Va0U9ol0I,10,True,hd,False,3360000,1583
z0K6r1hoD7I,12,True,hd,False,28600000,3210
3zFS-V_iCiM,3,True,hd,False,687000,210
XU52BmNR8q4,10,True,hd,False,6630000,3152
HB4L4Uin9IA,17,True,hd,False,9520000,2494
vw2FOYjCz38,2,True,hd,False,429000,5582
2CCM7c2LveI,2,True,hd,False,2540000,775
2B8S-Z1wRQI,8,True,hd,False,1890000,3716
7KTt4_M09Rw,2,True,hd,False,9170000,2257
L7gruVgMCVQ,3,True,hd,False,4950000,2832
zrrs9LGIfyQ,9,True,hd,False,5770000,1790
MdAKrzOLQTg,0,True,hd,False,5480000,4606
GRGqXodeL3w,10,True,hd,False,2350000,3079
CG5del3ZYts,16,True,hd,False,1060000,2684
BHkxKmr4Ffg,2,True,hd,False,17600000,1999
KhvqT3blzVs,13,True,hd,False,7530000,4606
p2Xoi20u4J4,15,True,hd,False,2260000,2662
zsXhHhSPrnc,16,True,hd,False,9950000,1731
VdfMIfAvzqA,10,True,hd,False,1100000,2258
myM5SY1mHoA,26,True,hd,False,1120000,701
hkTOOYnQ5rE,4,True,hd,False,186000,763
sCjido2k19U,49,True,hd,False,2080000,2617
QqrY8gUnM3o,5,True,hd,False,3170000,970
2tYim2XRT-M,19,True,hd,False,2350000,3079
ucutmH2KvSQ,12,True,hd,False,13100000,4488
CN4fffh7gmk,3,True,hd,False,45900000,3005
IaiUtMpJxT4,38,True,hd,False,2670000,3291
fiUgyJdZYsg,43,True,hd,False,1800000,1930
3yJXCP3Bb1s,18,True,hd,False,1580000,1393
4RtsXnvVIk8,4,True,hd,False,482000,5249
rdWlBOV8CoE,4,True,hd,False,0,0
tUC5QVC-NLM,7,True,hd,False,395000,242
dGIF5M_k0fo,6,True,hd,False,17700000,2746
Ti3hglIhVD8,23,True,hd,False,25700000,1926
C45I4zGcf6Y,8,True,hd,False,1320000,1295
evHalWCdonU,3,True,hd,False,731000,1870
5marKy1U1aU,12,True,hd,False,2550000,2050
gEgzPi0oWQY,6,True,hd,False,3100000,5279
lNXtArS7khQ,9,True,hd,False,16200000,5588
NeUODC6F7zk,4,True,hd,False,1010000,2186
AV3P55Xu_Ow,10,True,hd,False,55400000,4376
vPAq0gMi7YM,3,True,hd,False,298000,2944
-En3A2-N9R8,2,True,hd,False,508000,1997
nSBcpAi7ZUE,9,True,hd,False,16200000,5588
0XAy9N71fbE,0,True,hd,False,1120000,3121
4gmuBSgYsb0,29,True,hd,False,199000,1256
gcQlJ46Kz3Q,27,True,hd,False,2150000,2756
_j4xR7LMCGY,32,True,hd,False,5480000,4606
rRSm5r1Fjrw,32,True,hd,False,0,0
EOyBNUJ5bA8,27,True,hd,False,8880000,4663
ado5mKIziT8,20,True,hd,False,5150000,5216
wmgWiYQ4TqU,0,True,hd,False,3030000,3833
P416UUerDVs,3,True,hd,False,1160000,1819
WKraenIDLDE,3,True,hd,False,307000,876
6gbT_QG75Z4,2,True,hd,False,409000,5436
ghNxxAlrb3g,9,True,hd,False,405000,2657
l6yzZdHruUI,2,True,hd,False,0,3506
5D4vjndnB0w,9,True,hd,False,9450000,5587
c5AqSPDWflA,13,True,hd,False,1610000,674
oOAyQUBithQ,28,True,hd,False,4290000,2968
jgZxKSYfTcs,2,True,hd,False,1820000,2575
jUsUzbmSLow,3,True,hd,False,26500000,5471
kKqZ8v-Q3u8,3,True,hd,False,27500,4516
eNpx7dxcWBI,26,True,hd,False,2670000,2332
VJB9XK0KcQU,1,True,hd,False,96700,2968
pJJR4yaM8y0,21,True,hd,False,17800000,3732
wnicT9sZo7o,3,True,hd,False,3920000,5306
AxZl2cFvjRs,3,True,hd,False,2650000,1962
KlwcjoAmgXo,17,True,hd,False,9420000,4153
sb6btAnwlSw,3,True,hd,False,2650000,1962
9zkZnGyIgzI,3,True,hd,False,921000,4481
eZ-EuK3gdZ8,16,True,hd,False,1950000,3275
liRu4mhUF7I,3,True,hd,False,2650000,1962
tkap-cRrfG4,37,True,hd,False,4030000,4214
SljjnQS7fsA,14,True,hd,False,3090000,3148
zvxrdwbmnHU,14,True,hd,False,0,0
yTXvHXsmoqs,1,True,hd,False,16800000,2960
kVQKGrf_bzs,15,True,hd,False,7520000,1022
pXqNg2YAzIQ,13,True,hd,False,1280000,3383
QKx-eMAVK70,39,True,hd,False,1000000,1844
0SIIRGgWVb8,17,True,hd,False,2890000,2028
sfwHgl0upgU,12,True,hd,False,156000,2255
UtjV_J8webA,18,True,hd,False,1690000,3913
OAd5JXi7urQ,9,True,hd,False,1600000,4660
iWalQYaJ9fk,5,True,hd,False,96700,2968
3hTYDKptNOk,0,True,hd,False,16800000,2960
oi-eepzxeSY,12,True,hd,False,2640000,5071
ifJ_6aAzApM,2,True,hd,False,26000,1593
58s1hlUykyU,3,True,hd,False,1010000,2186
WJFPVxlPYl8,2,True,hd,False,1000000,1738
_KbFNKWdnvE,4,True,hd,False,9450000,5587
K68kWiibHlU,0,True,hd,False,1980000,2928
MORpybHP4po,1,True,hd,False,483000,1350
IS0zfiH4faM,1,True,hd,False,731000,1870
zJCdkOpU90g,3,True,hd,False,9450000,5587
4VSx2E7WE50,4,True,hd,False,15100000,5746
UUGj3gCf3sg,21,True,hd,False,1320000,4320
7Kuwwta_Mms,3,True,hd,False,1570000,2759
qQeH_ZbXHic,3,True,hd,False,0,0
VGBPdT7E7Mk,2,True,hd,False,127000,958
izVdUXx5zaU,2,True,hd,False,0,0
23KS2UBIbhc,2,True,hd,False,6960000,5286
Cm7Mve8Xmvw,2,True,hd,False,2660000,4223
ujpicUD7PMU,7,True,hd,False,1320000,1295
ETxKSuaskGc,3,True,hd,False,1000000,5566
wQgTEoit1_o,10,True,hd,False,1430000,2742
_vPbGxlHTjE,10,True,hd,False,1300000,1289
0YVjUl7K1Vc,0,True,hd,False,336000,5384
rviFWKEy6kE,13,True,hd,False,3090000,3148
RMq2sEIlY3o,45,True,hd,False,1300000,3044
jbwLmmlixJs,0,True,hd,False,2290000,3656
JJiRcbiIU9U,13,True,hd,False,2050000,2630
BQWWIJJN6aY,1,True,hd,False,15100000,5746
xAJrk4oR2rk,15,True,hd,False,7790000,1660
691bMNTrKAk,1,True,hd,False,8060000,1941
OrSzDyv6U_8,8,True,hd,False,2490000,1348
8lPq3ADiV9k,6,True,hd,False,7730000,5609
M1dh2lKT3m8,12,True,hd,False,20200000,1874
4xCRT_jTJg0,11,True,hd,False,15200000,337
ACKYhlBi98Q,18,True,hd,False,20200000,3500
yM3Clkm4yeY,5,True,hd,False,3380000,2578
y34p0I3ULX4,18,True,hd,False,7680000,2470
beK5UsDccxE,0,True,hd,False,1420000,4493
ldvBrgP35x8,1,True,hd,False,105000,5255
c8Jyk00_cBk,9,True,hd,False,1160000,2630
4gr_lUXydH4,45,True,hd,False,573000,1692
9psC8ae18lw,15,True,hd,False,1930000,2997
5hO49HF9f9A,0,True,hd,False,250000,5299
OwZ_hodT5CA,3,True,hd,False,1730000,5482
knrznW_WHC0,2,True,hd,False,3800000,2462
B3QTAgHlwEg,9,True,hd,False,14200000,2801
OrlLE0W1YVk,10,True,hd,False,3290000,2471
Min1K8pu22U,18,True,hd,False,5760000,3837
9Wo9U7Cp8Fs,17,True,hd,False,1500000,2774
ZkK3GEDEZ3c,12,True,hd,False,1470000,3436
P-gLOsDjE3E,0,True,hd,False,5480000,4606
Mcwyz09Q--o,0,True,hd,False,945000,4310
vuTDDWqMGL4,10,True,hd,False,1060000,1796
yeyVlma6910,14,True,hd,False,2490000,2559
95s_CrR1DVM,18,True,hd,False,2710000,3559
qYiA2YpsF8E,17,True,hd,False,6300000,2613
sfVL20cv470,13,True,hd,False,1430000,2742
OYIMiOEItpM,11,True,hd,False,918000,1559
GIxOBYmqEi8,11,True,hd,False,2090000,1553
u-WoEXGV9l8,6,True,hd,False,1140000,4232
aNabRnlnY1I,1,True,hd,False,13700000,4412
2m4KvR8hZwk,2,True,hd,False,625000,1907
rn1sxpQiwiM,6,True,hd,False,1740000,1659
i358Rws1SV0,5,True,hd,False,1760000,5117
qI2vmqANYcE,14,True,hd,False,13100000,4488
eyKohdpWE5Y,5,True,hd,False,2500000,5178
9SI8kfsTAl0,9,True,hd,False,7370000,2590
354dMGagQXI,2,True,hd,False,827000,5615
gRKGiLwHTzA,2,True,hd,False,0,3506
hz8wr3MyWdU,7,True,hd,False,26000000,2971
WU6EHi410UQ,3,True,hd,False,1960000,833
m7fS0eNHFxE,3,True,hd,False,3100000,5279
Ybc_WQJROqI,2,True,hd,False,4950000,2832
vRXZj0DzXIA,3,True,hd,False,58100000,1715
MIjLTuNxMW8,10,True,hd,False,2450000,3242
yZov5v1mDKw,2,True,hd,False,969000,2063
9KuBzafhx6A,0,True,hd,False,687000,210
vRN1kMcrans,3,True,hd,False,566000,368
KaAhYo5NZwE,7,True,hd,False,5320000,4040
O5DaEUolvRs,43,True,hd,False,11100000,2096
y6-Lr9XxO_A,24,True,hd,False,2110000,334
1H_2mem64fA,12,True,hd,False,15600000,2767
3N7OVLyRK6g,14,True,hd,False,2090000,1553
q93IX7Ou3kg,15,True,hd,False,1500000,3319
PoEa9bzeTu0,7,True,hd,False,20800000,5740
FQ3Z94zeuYo,4,True,hd,False,674000,5335
epKhvHMjAvs,36,True,hd,False,1610000,3762
IlwH41zVO1c,5,True,hd,False,174000,589
4fCSKxMe6BY,8,True,hd,False,13600000,3120
CLUWDLKAF1M,14,True,hd,False,3000000,5423
WXGe48-MmOg,8,True,hd,False,984000,3836
2ZmxTqnbTCE,7,True,hd,False,2240000,2836
TINvMNwe0Ag,43,True,hd,False,802000,3088
3CxtK7-XtE0,8,True,hd,False,5050000,4041
oD155zWANQg,14,True,hd,False,54800000,3306
sZbaKxrwtZY,16,True,hd,False,7750000,5124
lIzYXcqASb8,4,True,hd,False,1720000,2487
QjB9Hk0f5-c,1,True,hd,False,3170000,970
qJlMkMtK7-8,5,True,hd,False,1020000,1416
9-6STGzbx6k,3,True,hd,False,3080000,1821
H2Po5uiZMco,3,True,hd,False,2660000,4223
jGb3q0tNwKE,11,True,hd,False,2090000,1553
FI0XJT2PS00,4,True,hd,False,44000,1787
XseIJg8Vyj0,4,True,hd,False,8360000,1888
uyHi1FSuGkQ,18,True,hd,False,994000,5606
s_UcjEq2Dgk,16,True,hd,False,7700000,5552
D97bOXJRZxA,1,True,hd,False,2040000,3007
aKd3zhMFmGc,12,True,hd,False,1450000,3448
cmwqlMnGDzA,1,True,hd,False,2780000,4318
LdypKKKQ8uA,16,True,hd,False,2350000,285
7lh_E1ohGNQ,10,True,hd,False,8610000,3936
2cruE3_WpiE,3,True,hd,False,4810000,4320
7ynupYBLlyA,20,True,hd,False,2960000,2736
l0D95AzZZC4,9,True,hd,False,16200000,5588
LQWJAhSfwwo,0,True,hd,False,0,2596
DGRLp7cmHLY,3,True,hd,False,51800000,2165
lZkskeziIf8,15,True,hd,False,770000,2281
UVXLPVnWoZk,14,True,hd,False,5030000,5469
nSWxinGg810,17,True,hd,False,4000000,4257
bfpjlxgJMMc,18,True,hd,False,4590000,3616
EOWvbD2lPzI,3,True,hd,False,2800000,3830
LbDCMSSbkB8,3,True,hd,False,38900,1193
I3igok9jQIo,3,True,hd,False,0,0
AolRP8bq7YQ,4,True,hd,False,96700,2968
1nWcGhg6w10,2,True,hd,False,1070000,3751
kGg44zdgHYM,11,True,hd,False,9250000,4637
5GVI2WWWvik,0,True,hd,False,7380000,3133
OvuPdIKrYiA,2,True,hd,False,693000,2473
2EjxIQXBhlc,5,True,hd,False,3610000,764
ZMgtpqDTTw0,9,True,hd,False,16200000,5588
flgwsL1wAcE,10,True,hd,False,15200000,337
XOKhBXo4ysk,3,True,hd,False,1530000,4110
QwzvNAAqH3g,0,True,hd,False,1590000,5618
9KLwOzhrRBw,14,True,hd,False,25700000,1926
HB4L4Uin9IA,17,True,hd,False,9520000,2494
XU52BmNR8q4,10,True,hd,False,6630000,3152
58Va0U9ol0I,10,True,hd,False,3360000,1583
QN5g5ZKhMCU,16,True,hd,False,20200000,1874
z0K6r1hoD7I,12,True,hd,False,28600000,3210
2B8S-Z1wRQI,8,True,hd,False,1890000,3716
GRGqXodeL3w,10,True,hd,False,2350000,3079
3YZDODuooaU,14,True,hd,False,6170000,3850
CG5del3ZYts,16,True,hd,False,1060000,2684
BHkxKmr4Ffg,2,True,hd,False,17600000,1999
NKzFLdWphdI,3,True,hd,False,5830000,1920
zrrs9LGIfyQ,9,True,hd,False,5770000,1790
iN2ERVo90QM,1,True,hd,False,6710000,3732
zew8SOatV0U,3,True,hd,False,1510000,2130
xrCphoicI70,2,True,hd,False,1390000,3414
KhvqT3blzVs,13,True,hd,False,7530000,4606
_ysnw0bzDRM,2,True,hd,False,11200000,5511
p2Xoi20u4J4,15,True,hd,False,2260000,2662
CX1R_chWF5M,8,True,hd,False,350000,2064
3wtDhxtx14c,4,True,hd,False,1580000,5481
Z5kyLGe18to,0,True,hd,False,340000,2926
2L6gsn7rGqI,4,True,hd,False,1320000,261
6cMsjXgjgmc,29,True,hd,False,215000,5529
szKyc9yu8jo,4,True,hd,False,817000,4507
zsXhHhSPrnc,16,True,hd,False,9950000,1731
VdfMIfAvzqA,10,True,hd,False,1100000,2258
AolstL1_MhE,3,True,hd,False,1620000,3074
hkTOOYnQ5rE,4,True,hd,False,186000,763
ZUwRnBhtevE,13,True,hd,False,1460000,4081
ehmSxwcYH8o,0,True,hd,False,603000,1602
ChKDhl_KEoI,2,True,hd,False,1340000,4166
CJ2IKCHDb4A,10,True,hd,False,16200000,5588
PBOzG_wvWfI,2,True,hd,False,231000,5321
yYtg0VZcrLs,7,True,hd,False,32600000,1812
sCjido2k19U,49,True,hd,False,2080000,2617
QqrY8gUnM3o,5,True,hd,False,3170000,970
CN4fffh7gmk,3,True,hd,False,45900000,3005
myM5SY1mHoA,26,True,hd,False,1120000,701
2tYim2XRT-M,19,True,hd,False,2350000,3079
ucutmH2KvSQ,12,True,hd,False,13100000,4488
-l61NE0eqkw,1,True,hd,False,13800000,5740
IaiUtMpJxT4,38,True,hd,False,2670000,3291
V-kT1oGCRCE,3,True,hd,False,1150000,2624
UR1-9b6cwdc,4,True,hd,False,7730000,5609
VTQ0EIhreug,3,True,hd,False,1260000,1761
5jcHrzZdPyY,11,True,hd,False,4200000,5276
fiUgyJdZYsg,43,True,hd,False,1800000,1930
3yJXCP3Bb1s,18,True,hd,False,1580000,1393
rdWlBOV8CoE,18,True,hd,False,0,0
C45I4zGcf6Y,8,True,hd,False,1320000,1295
4RtsXnvVIk8,4,True,hd,False,482000,5249
tUC5QVC-NLM,7,True,hd,False,395000,242
dGIF5M_k0fo,6,True,hd,False,17700000,2746
evHalWCdonU,3,True,hd,False,731000,1870
5marKy1U1aU,12,True,hd,False,2550000,2050
gEgzPi0oWQY,6,True,hd,False,3100000,5279
NeUODC6F7zk,4,True,hd,False,1010000,2186
vPAq0gMi7YM,3,True,hd,False,298000,2944
-En3A2-N9R8,2,True,hd,False,508000,1997
AV3P55Xu_Ow,10,True,hd,False,55400000,4376
gcQlJ46Kz3Q,27,True,hd,False,2150000,2756
0XAy9N71fbE,0,True,hd,False,1120000,3121
4gmuBSgYsb0,29,True,hd,False,199000,1256
WKraenIDLDE,3,True,hd,False,307000,876
Ti3hglIhVD8,23,True,hd,False,25700000,1926
ado5mKIziT8,20,True,hd,False,5150000,5216
P416UUerDVs,3,True,hd,False,1160000,1819
rRSm5r1Fjrw,3,True,hd,False,0,0
EOyBNUJ5bA8,27,True,hd,False,8880000,4663
6gbT_QG75Z4,2,True,hd,False,409000,5436
_j4xR7LMCGY,32,True,hd,False,5480000,4606
l6yzZdHruUI,2,True,hd,False,0,3506
ghNxxAlrb3g,9,True,hd,False,405000,2657
wmgWiYQ4TqU,0,True,hd,False,3030000,3833
c5AqSPDWflA,13,True,hd,False,1610000,674
oOAyQUBithQ,28,True,hd,False,4290000,2968
jgZxKSYfTcs,2,True,hd,False,1820000,2575
kVQKGrf_bzs,15,True,hd,False,7520000,1022
jUsUzbmSLow,3,True,hd,False,26500000,5471
VJB9XK0KcQU,1,True,hd,False,96700,2968
eNpx7dxcWBI,26,True,hd,False,2670000,2332
kKqZ8v-Q3u8,3,True,hd,False,27500,4516
wnicT9sZo7o,3,True,hd,False,3920000,5306
AxZl2cFvjRs,3,True,hd,False,2650000,1962
sb6btAnwlSw,3,True,hd,False,2650000,1962
pJJR4yaM8y0,21,True,hd,False,17800000,3732
9zkZnGyIgzI,3,True,hd,False,921000,4481
KlwcjoAmgXo,17,True,hd,False,9420000,4153
liRu4mhUF7I,3,True,hd,False,2650000,1962
eZ-EuK3gdZ8,16,True,hd,False,1950000,3275
tkap-cRrfG4,37,True,hd,False,4030000,4214
zvxrdwbmnHU,37,True,hd,False,0,0
pXqNg2YAzIQ,13,True,hd,False,1280000,3383
yTXvHXsmoqs,1,True,hd,False,16800000,2960
0SIIRGgWVb8,17,True,hd,False,2890000,2028
QKx-eMAVK70,39,True,hd,False,1000000,1844
iWalQYaJ9fk,5,True,hd,False,96700,2968
sfwHgl0upgU,12,True,hd,False,156000,2255
3hTYDKptNOk,0,True,hd,False,16800000,2960
UtjV_J8webA,18,True,hd,False,1690000,3913
_KbFNKWdnvE,4,True,hd,False,9450000,5587
WJFPVxlPYl8,2,True,hd,False,1000000,1738
OAd5JXi7urQ,9,True,hd,False,1600000,4660
K68kWiibHlU,0,True,hd,False,1980000,2928
MORpybHP4po,1,True,hd,False,483000,1350
SljjnQS7fsA,14,True,hd,False,3090000,3148
zJCdkOpU90g,3,True,hd,False,9450000,5587
IS0zfiH4faM,1,True,hd,False,731000,1870
4VSx2E7WE50,4,True,hd,False,15100000,5746
7Kuwwta_Mms,3,True,hd,False,1570000,2759
Mcwyz09Q--o,0,True,hd,False,945000,4310
wQgTEoit1_o,10,True,hd,False,1430000,2742
qQeH_ZbXHic,10,True,hd,False,0,0
Cm7Mve8Xmvw,2,True,hd,False,2660000,4223
VGBPdT7E7Mk,2,True,hd,False,127000,958
izVdUXx5zaU,2,True,hd,False,0,0
ETxKSuaskGc,3,True,hd,False,1000000,5566
23KS2UBIbhc,2,True,hd,False,6960000,5286
_vPbGxlHTjE,10,True,hd,False,1300000,1289
UUGj3gCf3sg,21,True,hd,False,1320000,4320
oi-eepzxeSY,12,True,hd,False,2640000,5071
0YVjUl7K1Vc,0,True,hd,False,336000,5384
ujpicUD7PMU,7,True,hd,False,1320000,1295
jbwLmmlixJs,0,True,hd,False,2290000,3656
JJiRcbiIU9U,13,True,hd,False,2050000,2630
xAJrk4oR2rk,15,True,hd,False,7790000,1660
RMq2sEIlY3o,45,True,hd,False,1300000,3044
691bMNTrKAk,1,True,hd,False,8060000,1941
ifJ_6aAzApM,2,True,hd,False,26000,1593
58s1hlUykyU,3,True,hd,False,1010000,2186
OrSzDyv6U_8,8,True,hd,False,2490000,1348
BQWWIJJN6aY,1,True,hd,False,15100000,5746
rviFWKEy6kE,13,True,hd,False,3090000,3148
8lPq3ADiV9k,6,True,hd,False,7730000,5609
M1dh2lKT3m8,12,True,hd,False,20200000,1874
4xCRT_jTJg0,11,True,hd,False,15200000,337
ACKYhlBi98Q,18,True,hd,False,20200000,3500
yM3Clkm4yeY,5,True,hd,False,3380000,2578
beK5UsDccxE,0,True,hd,False,1420000,4493
y34p0I3ULX4,18,True,hd,False,7680000,2470
ldvBrgP35x8,1,True,hd,False,105000,5255
OwZ_hodT5CA,3,True,hd,False,1730000,5482
c8Jyk00_cBk,9,True,hd,False,1160000,2630
4gr_lUXydH4,45,True,hd,False,573000,1692
9psC8ae18lw,15,True,hd,False,1930000,2997
5hO49HF9f9A,0,True,hd,False,250000,5299
knrznW_WHC0,2,True,hd,False,3800000,2462
sfVL20cv470,13,True,hd,False,1430000,2742
B3QTAgHlwEg,9,True,hd,False,14200000,2801
Min1K8pu22U,18,True,hd,False,5760000,3837
OrlLE0W1YVk,10,True,hd,False,3290000,2471
ZkK3GEDEZ3c,12,True,hd,False,1470000,3436
9Wo9U7Cp8Fs,17,True,hd,False,1500000,2774
P-gLOsDjE3E,0,True,hd,False,5480000,4606
95s_CrR1DVM,18,True,hd,False,2710000,3559
yeyVlma6910,14,True,hd,False,2490000,2559
qYiA2YpsF8E,17,True,hd,False,6300000,2613
aNabRnlnY1I,1,True,hd,False,13700000,4412
OYIMiOEItpM,11,True,hd,False,918000,1559
eeBSJZKGckQ,11,True,hd,False,0,0
GUJqRkBEEY4,33,True,hd,False,13800000,4643
Dw3PlTbqC2A,4,True,hd,False,2130000,4361
58XEfDtU0Z4,29,True,hd,False,9110000,3409
GViYgk9FXZc,25,True,hd,False,2490000,2559
dXbDgrGAs-w,9,True,hd,False,7370000,2590
cqidD7kVnxY,23,True,hd,False,9540000,5454
86edQauL7J0,2,True,hd,False,3890000,3656
Ngy9TIbREJE,14,True,hd,False,13100000,4488
-PLHPmlRcmw,2,True,hd,False,14800,2921
tw6yScJQdwg,3,True,hd,False,337000,5364
S2j2AhlEUr8,2,True,hd,False,1500000,3319
fkjAd5zhKDs,0,True,hd,False,384000,4998
3CxtK7-XtE0,8,True,hd,False,5050000,4041
b2yTTKQwq5g,3,True,hd,False,19300000,1069
x0ix30SJlVk,8,True,hd,False,814000,995
s4PaE2gdNh0,9,True,hd,False,81500,204
j_USHuhOqyk,5,True,hd,False,7990000,4587
9v2OuVxo0UU,2,True,hd,True,33700,1482
-nMjtF14Inc,17,True,hd,False,652000,2007
kvC4iKq5jHU,11,True,hd,False,856000,1913
eqgSJwwe64A,9,True,hd,False,16200000,5588
TB5yhZdF8SI,7,True,hd,False,4900000,5550
oGAxLmEmz_w,2,True,hd,False,50200,2511
